Date,Open,High,Low,Close,Volume,Currency
2010-02-15,3621.41,3641.98,3599.63,3609.22,109986728,EUR
2010-02-16,3641.42,3669.04,3602.31,3669.04,147701392,EUR
2010-02-17,3707.18,3748.66,3700.19,3725.21,149233408,EUR
2010-02-18,3719.06,3752.05,3711.31,3747.83,132533056,EUR
2010-02-19,3711.86,3772.67,3707.19,3769.54,137178368,EUR
2010-02-22,3780.68,3781.98,3752.88,3756.7,147653312,EUR
2010-02-23,3780.34,3791.56,3696.49,3707.06,149071312,EUR
2010-02-24,3713.44,3727.81,3683.81,3715.68,128846816,EUR
2010-02-25,3694.56,3724.69,3633.81,3640.77,171807552,EUR
2010-02-26,3680.61,3710.31,3648.34,3708.8,151634016,EUR
2010-03-01,3739.56,3771.81,3724.84,3769.54,145259792,EUR
2010-03-02,3770.64,3811.92,3763.16,3811.92,120318128,EUR
2010-03-03,3799.33,3849.73,3787.96,3842.52,123313712,EUR
2010-03-04,3813.4,3850.73,3809.72,3828.41,148795872,EUR
2010-03-05,3845.99,3910.42,3838.34,3910.42,153790240,EUR
2010-03-08,3924.22,3924.22,3901.97,3903.54,112178688,EUR
2010-03-09,3907.73,3919.52,3876.09,3910.01,125235688,EUR
2010-03-10,3908.39,3950.64,3902.11,3943.55,123160392,EUR
2010-03-11,3921.26,3946.15,3909.95,3928.95,112501280,EUR
2010-03-12,3933.97,3956.42,3919.07,3927.4,114568552,EUR
2010-03-15,3921.0,3925.86,3889.13,3890.91,94752768,EUR
2010-03-16,3914.39,3951.47,3910.81,3938.95,108838880,EUR
2010-03-17,3954.3,3967.51,3943.17,3957.89,124548976,EUR
2010-03-18,3936.94,3964.78,3923.26,3938.18,125638896,EUR
2010-03-19,3953.44,3963.53,3906.11,3925.44,184326880,EUR
2010-03-22,3908.55,3928.0,3868.02,3928.0,119579840,EUR
2010-03-23,3927.62,3962.2,3926.87,3952.55,111188264,EUR
2010-03-24,3960.27,3966.96,3907.85,3949.81,132041608,EUR
2010-03-25,3951.71,4008.7,3950.95,4000.48,137603888,EUR
2010-03-26,3990.99,4002.92,3979.87,3988.93,105178296,EUR
2010-03-29,4002.13,4017.64,3971.12,4000.66,99561424,EUR
2010-03-30,4018.2,4028.64,3978.87,3987.41,117886776,EUR
2010-03-31,3982.15,3998.57,3943.03,3974.01,139164256,EUR
2010-04-01,3996.53,4041.58,3989.83,4034.23,111669672,EUR
2010-04-06,4048.9,4065.07,4026.74,4053.94,113667472,EUR
2010-04-07,4049.25,4052.03,4020.17,4026.97,115462864,EUR
2010-04-08,4007.37,4012.1,3952.14,3978.46,124318448,EUR
2010-04-09,4008.43,4050.54,4008.2,4050.54,104637864,EUR
2010-04-12,4078.38,4082.11,4032.04,4050.5,106879904,EUR
2010-04-13,4038.73,4058.1,4020.71,4031.99,126779640,EUR
2010-04-14,4051.65,4074.29,4046.61,4057.7,136845088,EUR
2010-04-15,4069.3,4084.69,4036.9,4065.65,120295080,EUR
2010-04-16,4044.89,4086.0,3976.42,3986.63,191295392,EUR
2010-04-19,3964.53,3987.05,3949.08,3970.47,116457880,EUR
2010-04-20,3987.75,4030.04,3970.63,4026.65,119539352,EUR
2010-04-21,4037.39,4037.39,3976.95,3977.67,138462848,EUR
2010-04-22,3969.5,4007.3,3907.43,3924.65,189281984,EUR
2010-04-23,3921.87,3968.5,3907.19,3951.3,161657760,EUR
2010-04-26,3995.26,4017.53,3978.31,3997.39,129533472,EUR
2010-04-27,3988.87,3995.96,3844.6,3844.6,164571632,EUR
2010-04-28,3815.39,3848.15,3749.53,3787.0,284113088,EUR
2010-04-29,3796.44,3857.64,3775.34,3840.62,180090928,EUR
2010-04-30,3829.64,3857.08,3783.95,3816.99,179653248,EUR
2010-05-03,3796.79,3847.21,3771.96,3828.46,100879176,EUR
2010-05-04,3827.05,3836.17,3678.89,3689.29,245235264,EUR
2010-05-05,3688.15,3705.08,3613.57,3636.03,274467840,EUR
2010-05-06,3583.75,3667.89,3541.82,3556.11,331062400,EUR
2010-05-07,3454.6,3538.86,3349.96,3392.59,438501312,EUR
2010-05-10,3605.84,3720.29,3461.96,3720.29,413011264,EUR
2010-05-11,3655.24,3700.29,3623.22,3693.2,222168064,EUR
2010-05-12,3665.77,3763.07,3639.34,3733.87,207577376,EUR
2010-05-13,3774.1,3774.1,3702.74,3731.54,130644800,EUR
2010-05-14,3706.77,3711.12,3543.74,3560.36,239779936,EUR
2010-05-17,3526.87,3594.94,3515.4,3543.55,167306704,EUR
2010-05-18,3601.38,3640.06,3576.27,3617.32,158030064,EUR
2010-05-19,3557.35,3576.14,3485.89,3511.67,221006928,EUR
2010-05-20,3522.46,3555.64,3362.17,3432.52,279907648,EUR
2010-05-21,3433.19,3458.67,3341.76,3430.74,291508096,EUR
2010-05-24,3460.49,3477.86,3399.58,3430.93,134297792,EUR
2010-05-25,3326.54,3348.64,3287.57,3331.29,224325824,EUR
2010-05-26,3393.44,3449.57,3374.78,3408.59,220441296,EUR
2010-05-27,3433.27,3527.7,3420.78,3525.31,207762288,EUR
2010-05-28,3553.17,3553.17,3501.17,3515.06,153896672,EUR
2010-05-31,3506.3,3528.78,3498.07,3507.56,64323524,EUR
2010-06-01,3481.66,3521.24,3414.5,3503.08,187823600,EUR
2010-06-02,3471.83,3505.73,3432.2,3501.5,143898320,EUR
2010-06-03,3572.76,3598.38,3549.88,3557.34,163039024,EUR
2010-06-04,3567.99,3593.0,3443.11,3455.61,223098976,EUR
2010-06-07,3397.17,3455.32,3381.73,3413.72,175973152,EUR
2010-06-08,3433.86,3433.86,3343.59,3380.36,177003088,EUR
2010-06-09,3411.81,3446.77,3364.84,3446.77,167829120,EUR
2010-06-10,3416.54,3538.61,3405.26,3516.64,172744576,EUR
2010-06-11,3536.85,3570.39,3507.57,3555.52,177228672,EUR
2010-06-14,3583.47,3630.16,3581.97,3626.04,155673696,EUR
2010-06-15,3590.83,3672.71,3590.83,3661.51,152375552,EUR
2010-06-16,3689.65,3689.65,3639.28,3675.93,166233584,EUR
2010-06-17,3671.96,3716.19,3660.25,3683.08,147755840,EUR
2010-06-18,3685.35,3704.59,3662.58,3687.21,197360288,EUR
2010-06-21,3750.7,3759.54,3722.38,3736.15,131633040,EUR
2010-06-22,3703.31,3726.04,3671.39,3705.32,136381456,EUR
2010-06-23,3665.85,3696.03,3626.54,3641.79,133447024,EUR
2010-06-24,3666.42,3667.94,3543.47,3555.36,151023376,EUR
2010-06-25,3559.12,3577.51,3504.31,3519.73,144737600,EUR
2010-06-28,3537.67,3577.59,3506.66,3576.45,110518928,EUR
2010-06-29,3520.33,3532.38,3424.72,3432.99,176011808,EUR
2010-06-30,3448.0,3470.69,3408.55,3442.89,169320016,EUR
2010-07-01,3386.79,3403.08,3321.35,3339.9,188797200,EUR
2010-07-02,3371.9,3390.78,3337.41,3348.37,161435344,EUR
2010-07-05,3362.72,3364.75,3331.59,3332.46,82880168,EUR
2010-07-06,3352.39,3456.43,3349.68,3423.36,139601040,EUR
2010-07-07,3386.47,3483.44,3361.18,3483.44,161380272,EUR
2010-07-08,3516.13,3553.61,3504.78,3538.25,137177632,EUR
2010-07-09,3567.37,3570.89,3540.39,3554.48,102696912,EUR
2010-07-12,3562.7,3593.12,3545.57,3567.66,81693104,EUR
2010-07-13,3568.39,3642.53,3567.68,3637.76,120330072,EUR
2010-07-14,3652.19,3656.76,3596.27,3632.98,104902512,EUR
2010-07-15,3617.37,3654.1,3569.41,3581.82,129048048,EUR
2010-07-16,3595.02,3614.59,3487.21,3500.16,153679568,EUR
2010-07-19,3476.07,3534.49,3476.07,3486.33,98873264,EUR
2010-07-20,3512.42,3514.39,3419.77,3468.02,121121416,EUR
2010-07-21,3500.36,3541.59,3488.62,3493.92,121734912,EUR
2010-07-22,3473.48,3604.9,3469.47,3600.57,152198400,EUR
2010-07-23,3595.66,3628.2,3575.32,3607.05,144253280,EUR
2010-07-26,3634.76,3636.18,3589.93,3636.18,120159040,EUR
2010-07-27,3661.06,3698.02,3654.22,3666.4,189935360,EUR
2010-07-28,3680.6,3700.4,3656.19,3670.36,144008288,EUR
2010-07-29,3680.06,3720.63,3651.91,3651.91,163107280,EUR
2010-07-30,3647.21,3680.07,3600.83,3643.14,212444464,EUR
2010-08-02,3675.88,3755.72,3671.93,3752.03,128950400,EUR
2010-08-03,3744.52,3751.96,3716.04,3747.51,118021456,EUR
2010-08-04,3746.56,3779.99,3716.03,3760.72,122176320,EUR
2010-08-05,3763.72,3802.94,3758.52,3764.19,111002496,EUR
2010-08-06,3780.82,3794.03,3698.15,3716.05,137452384,EUR
2010-08-09,3764.25,3781.63,3752.99,3777.37,90481072,EUR
2010-08-10,3769.47,3771.67,3710.01,3730.58,104085088,EUR
2010-08-11,3705.44,3708.62,3625.7,3628.29,130808792,EUR
2010-08-12,3611.46,3641.85,3584.44,3621.07,142554736,EUR
2010-08-13,3650.46,3652.08,3577.54,3610.91,112094440,EUR
2010-08-16,3622.6,3628.66,3563.88,3597.6,81349368,EUR
2010-08-17,3615.35,3664.62,3610.27,3663.13,98604616,EUR
2010-08-18,3650.52,3668.5,3625.49,3647.93,84809544,EUR
2010-08-19,3666.94,3680.03,3570.35,3572.4,126822552,EUR
2010-08-20,3570.4,3596.43,3517.49,3526.12,122422528,EUR
2010-08-23,3536.95,3583.45,3524.63,3553.23,84709768,EUR
2010-08-24,3523.49,3529.91,3457.12,3491.11,129505784,EUR
2010-08-25,3482.53,3500.81,3414.84,3450.19,139057392,EUR
2010-08-26,3490.75,3491.85,3455.51,3475.03,117566896,EUR
2010-08-27,3460.35,3509.58,3435.55,3507.44,124786144,EUR
2010-08-30,3518.69,3520.7,3477.27,3487.01,70376088,EUR
2010-08-31,3435.05,3490.79,3430.91,3490.79,132464392,EUR
2010-09-01,3507.87,3626.26,3478.85,3623.84,168577808,EUR
2010-09-02,3610.4,3646.29,3598.18,3631.43,121207984,EUR
2010-09-03,3642.1,3706.48,3631.32,3672.2,132819040,EUR
2010-09-06,3695.47,3695.47,3674.76,3684.73,74534696,EUR
2010-09-07,3669.15,3672.54,3620.36,3643.81,108087728,EUR
2010-09-08,3632.62,3686.91,3613.29,3677.21,125221040,EUR
2010-09-09,3666.76,3731.06,3655.47,3722.15,123690752,EUR
2010-09-10,3703.02,3731.86,3697.18,3725.82,109389776,EUR
2010-09-13,3765.24,3781.48,3751.57,3767.15,131294496,EUR
2010-09-14,3767.38,3784.13,3746.97,3774.4,118190112,EUR
2010-09-15,3776.19,3784.04,3738.44,3755.64,117818008,EUR
2010-09-16,3757.91,3766.13,3729.67,3736.3,107104336,EUR
2010-09-17,3778.24,3795.48,3705.29,3722.02,278399808,EUR
2010-09-20,3738.0,3792.38,3737.01,3788.01,142000624,EUR
2010-09-21,3781.74,3824.98,3777.62,3784.4,146668192,EUR
2010-09-22,3796.75,3796.75,3729.82,3735.05,141261072,EUR
2010-09-23,3762.43,3771.69,3666.23,3710.61,133300592,EUR
2010-09-24,3687.83,3786.35,3686.29,3782.48,191285840,EUR
2010-09-27,3796.53,3800.87,3764.12,3766.16,109771000,EUR
2010-09-28,3750.53,3780.45,3711.15,3762.35,157413760,EUR
2010-09-29,3780.93,3798.48,3725.57,3737.12,143812096,EUR
2010-09-30,3711.96,3782.67,3693.46,3715.18,160918992,EUR
2010-10-01,3722.93,3754.08,3672.9,3692.09,135442032,EUR
2010-10-04,3689.18,3691.8,3640.48,3649.81,113094016,EUR
2010-10-05,3648.96,3742.66,3638.34,3731.93,124876624,EUR
2010-10-06,3750.87,3779.71,3746.63,3764.91,145799968,EUR
2010-10-07,3769.26,3799.71,3732.45,3770.47,134926768,EUR
2010-10-08,3763.35,3774.92,3738.56,3763.18,123024768,EUR
2010-10-11,3770.03,3782.02,3763.64,3768.49,99536856,EUR
2010-10-12,3738.04,3756.25,3700.26,3748.86,127968032,EUR
2010-10-13,3768.85,3828.34,3766.93,3828.34,126062832,EUR
2010-10-14,3833.42,3845.36,3812.41,3819.17,153148752,EUR
2010-10-15,3829.69,3837.51,3798.93,3827.37,145198336,EUR
2010-10-18,3803.46,3842.39,3798.13,3834.5,88536752,EUR
2010-10-19,3828.75,3853.96,3794.89,3807.17,137790432,EUR
2010-10-20,3793.39,3832.87,3786.36,3828.15,115420504,EUR
2010-10-21,3820.73,3889.74,3811.44,3878.27,135071968,EUR
2010-10-22,3859.33,3887.82,3855.91,3868.54,103381136,EUR
2010-10-25,3894.91,3894.91,3862.8,3870.0,90222952,EUR
2010-10-26,3854.58,3866.35,3818.95,3852.66,113039488,EUR
2010-10-27,3836.12,3867.89,3811.0,3815.77,125054792,EUR
2010-10-28,3838.13,3862.97,3821.88,3834.84,115316552,EUR
2010-10-29,3828.71,3857.58,3807.8,3833.5,112293552,EUR
2010-11-01,3865.04,3873.77,3812.37,3841.11,88108704,EUR
2010-11-02,3830.4,3879.35,3830.14,3865.72,96852336,EUR
2010-11-03,3880.08,3890.9,3834.68,3842.94,116760568,EUR
2010-11-04,3885.17,3931.76,3885.17,3916.78,244575584,EUR
2010-11-05,3928.01,3937.64,3893.93,3916.73,156369088,EUR
2010-11-08,3915.34,3919.86,3896.7,3913.7,116917184,EUR
2010-11-09,3903.85,3961.7,3902.64,3945.71,131200128,EUR
2010-11-10,3923.25,3932.67,3869.2,3888.45,181527040,EUR
2010-11-11,3900.83,3903.2,3848.1,3867.35,168785216,EUR
2010-11-12,3796.61,3853.31,3769.59,3831.12,171830192,EUR
2010-11-15,3810.24,3875.63,3797.75,3864.24,108250824,EUR
2010-11-16,3836.73,3842.12,3762.47,3762.47,159943552,EUR
2010-11-17,3753.76,3798.73,3753.06,3792.35,114469600,EUR
2010-11-18,3823.53,3873.58,3822.15,3867.97,149425088,EUR
2010-11-19,3871.5,3871.5,3827.03,3860.16,118989680,EUR
2010-11-22,3892.65,3896.07,3812.48,3818.89,132362760,EUR
2010-11-23,3792.14,3803.86,3724.42,3724.42,157190720,EUR
2010-11-24,3738.47,3760.78,3703.72,3747.61,159483408,EUR
2010-11-25,3752.42,3767.69,3730.04,3760.42,103016448,EUR
2010-11-26,3728.99,3743.98,3687.43,3728.65,139703248,EUR
2010-11-29,3748.1,3773.9,3636.96,3636.96,176573216,EUR
2010-11-30,3643.63,3656.81,3591.78,3610.44,202078240,EUR
2010-12-01,3634.61,3674.96,3620.64,3669.29,176499744,EUR
2010-12-02,3695.41,3754.82,3650.03,3747.04,186177744,EUR
2010-12-03,3744.24,3775.75,3721.38,3750.55,151577280,EUR
2010-12-06,3758.58,3763.4,3723.16,3749.23,110872520,EUR
2010-12-07,3759.59,3835.06,3758.91,3810.5,143961968,EUR
2010-12-08,3790.48,3857.86,3784.38,3831.98,123966080,EUR
2010-12-09,3857.69,3867.34,3836.83,3858.05,147906272,EUR
2010-12-10,3870.46,3873.64,3850.69,3857.35,104236272,EUR
2010-12-13,3872.83,3904.43,3868.78,3892.44,114029904,EUR
2010-12-14,3893.96,3902.87,3881.64,3902.87,98932456,EUR
2010-12-15,3889.84,3892.93,3865.17,3880.19,108015832,EUR
2010-12-16,3878.25,3897.15,3861.1,3888.36,102082656,EUR
2010-12-17,3901.42,3906.09,3865.1,3867.35,152973808,EUR
2010-12-20,3873.24,3918.69,3869.2,3885.08,100343936,EUR
2010-12-21,3903.16,3936.06,3899.22,3927.49,92340080,EUR
2010-12-22,3922.96,3932.2,3919.47,3919.71,90292808,EUR
2010-12-23,3922.74,3924.3,3889.31,3911.32,56607552,EUR
2010-12-24,3906.93,3911.95,3893.55,3900.39,11748697,EUR
2010-12-27,3893.11,3901.92,3836.05,3862.19,45835740,EUR
2010-12-28,3872.7,3881.97,3858.72,3858.72,38975496,EUR
2010-12-29,3869.9,3904.04,3869.82,3890.65,43576104,EUR
2010-12-30,3893.51,3902.04,3839.61,3850.76,47107752,EUR
2010-12-31,3854.18,3854.18,3804.78,3804.78,21801838,EUR
2011-01-03,3847.63,3904.03,3836.71,3900.86,72025040,EUR
2011-01-04,3908.25,3945.72,3890.83,3916.03,109202040,EUR
2011-01-05,3904.47,3905.98,3850.38,3904.61,116335656,EUR
2011-01-06,3911.34,3945.34,3895.55,3904.42,124397112,EUR
2011-01-07,3892.87,3913.92,3865.58,3865.58,113235544,EUR
2011-01-10,3850.27,3853.38,3790.96,3802.03,123907960,EUR
2011-01-11,3821.99,3866.85,3809.85,3861.92,135100816,EUR
2011-01-12,3870.79,3946.12,3869.67,3945.07,177690192,EUR
2011-01-13,3950.91,3975.63,3943.98,3974.83,185024704,EUR
2011-01-14,3961.04,3992.1,3954.04,3983.28,136628704,EUR
2011-01-17,3984.09,3990.35,3965.91,3975.41,79477608,EUR
2011-01-18,3991.07,4016.4,3987.02,4012.68,138535888,EUR
2011-01-19,4019.79,4022.58,3973.24,3976.71,151931584,EUR
2011-01-20,3972.83,3989.03,3950.3,3964.84,171667264,EUR
2011-01-21,3982.49,4057.97,3979.24,4017.45,189639424,EUR
2011-01-24,4028.33,4037.9,4002.72,4033.21,113053168,EUR
2011-01-25,4049.12,4056.69,4016.5,4019.62,149305888,EUR
2011-01-26,4043.92,4066.41,4039.59,4049.07,159649344,EUR
2011-01-27,4040.2,4079.3,4032.11,4059.57,155312400,EUR
2011-01-28,4044.56,4072.64,4002.32,4002.32,159516400,EUR
2011-01-31,3997.14,4018.51,3953.18,4005.5,149667424,EUR
2011-02-01,4037.14,4078.48,4019.34,4072.62,145716592,EUR
2011-02-02,4084.75,4089.64,4049.74,4066.53,135369120,EUR
2011-02-03,4056.39,4059.25,4009.12,4036.59,132587792,EUR
2011-02-04,4049.01,4059.63,4026.92,4047.21,125922000,EUR
2011-02-07,4055.5,4098.64,4052.61,4090.8,135168720,EUR
2011-02-08,4082.44,4109.38,4078.51,4108.27,150037776,EUR
2011-02-09,4100.62,4120.44,4090.72,4090.74,148466688,EUR
2011-02-10,4078.87,4095.14,4041.63,4095.14,274587168,EUR
2011-02-11,4080.74,4121.38,4039.24,4101.31,225951392,EUR
2011-02-14,4128.7,4130.4,4089.66,4096.62,179200160,EUR
2011-02-15,4091.64,4118.76,4085.5,4110.34,145990608,EUR
2011-02-16,4124.26,4169.87,4121.46,4151.26,181543712,EUR
2011-02-17,4160.78,4163.44,4129.57,4152.31,178320944,EUR
2011-02-18,4164.65,4168.57,4136.17,4157.14,166152128,EUR
2011-02-21,4153.1,4163.99,4087.85,4097.41,123263664,EUR
2011-02-22,4074.62,4078.87,4026.01,4050.27,170506784,EUR
2011-02-23,4044.53,4061.04,4007.93,4013.12,160225472,EUR
2011-02-24,3985.09,4024.26,3984.36,4009.64,198786128,EUR
2011-02-25,4029.07,4084.54,4006.87,4070.38,129429880,EUR
2011-02-28,4064.55,4131.73,4053.42,4110.35,130304128,EUR
2011-03-01,4126.66,4145.73,4056.43,4067.15,156607504,EUR
2011-03-02,4042.51,4053.64,4009.89,4034.32,168907664,EUR
2011-03-03,4057.91,4098.11,4040.43,4060.76,114348624,EUR
2011-03-04,4068.69,4091.31,4010.8,4020.21,105091856,EUR
2011-03-07,4007.34,4049.98,3990.41,3990.41,123242352,EUR
2011-03-08,4006.36,4017.43,3964.99,4015.91,102241640,EUR
2011-03-09,4016.45,4035.81,3985.91,3993.81,107051248,EUR
2011-03-10,3961.37,3980.85,3940.25,3963.99,94579184,EUR
2011-03-11,3926.72,3951.46,3915.21,3928.68,79252792,EUR
2011-03-14,3914.03,3939.5,3871.22,3878.04,126613144,EUR
2011-03-15,3793.95,3820.79,3713.07,3780.85,199374976,EUR
2011-03-16,3800.83,3800.83,3693.94,3696.56,167731536,EUR
2011-03-17,3728.64,3796.62,3708.13,3786.21,147492912,EUR
2011-03-18,3807.51,3861.84,3801.47,3810.22,160385312,EUR
2011-03-21,3870.72,3904.45,3855.25,3904.45,107584184,EUR
2011-03-22,3904.12,3926.66,3876.71,3892.71,97281520,EUR
2011-03-23,3875.26,3918.0,3875.26,3913.73,80616744,EUR
2011-03-24,3900.24,3973.02,3885.83,3968.84,82876888,EUR
2011-03-25,3986.56,3986.56,3960.19,3972.38,70788872,EUR
2011-03-28,3966.77,3991.32,3959.85,3976.95,121680720,EUR
2011-03-29,3984.05,3990.73,3949.2,3987.8,113657696,EUR
2011-03-30,4024.02,4031.18,4011.71,4024.44,124535128,EUR
2011-03-31,4025.87,4037.4,3989.18,3989.18,127460384,EUR
2011-04-01,4014.58,4055.88,4002.23,4054.76,150409904,EUR
2011-04-04,4051.44,4059.65,4039.6,4042.92,100169616,EUR
2011-04-05,4039.74,4045.0,4013.67,4041.74,116996224,EUR
2011-04-06,4046.33,4066.75,4015.76,4048.16,134534480,EUR
2011-04-07,4048.7,4070.89,4025.02,4028.3,125786200,EUR
2011-04-08,4051.92,4068.65,4047.55,4061.91,99894816,EUR
2011-04-11,4056.94,4057.53,4026.08,4038.7,96334632,EUR
2011-04-12,4008.34,4018.81,3966.07,3976.6,136738384,EUR
2011-04-13,3998.29,4029.34,3984.01,4006.23,125471768,EUR
2011-04-14,3986.26,3994.86,3949.01,3970.39,141820352,EUR
2011-04-15,3970.65,3977.66,3950.5,3974.48,128157672,EUR
2011-04-18,3970.62,3971.29,3862.4,3881.24,177310656,EUR
2011-04-19,3899.68,3929.17,3895.38,3908.58,122201760,EUR
2011-04-20,3947.46,4008.74,3947.46,4004.62,145177168,EUR
2011-04-21,4021.91,4034.5,4011.38,4021.88,117981696,EUR
2011-04-26,4014.29,4048.0,4009.82,4045.29,117611040,EUR
2011-04-27,4048.14,4084.32,4036.28,4067.72,136070240,EUR
2011-04-28,4095.42,4107.9,4080.15,4104.9,132981608,EUR
2011-04-29,4093.61,4110.41,4084.47,4106.92,88112384,EUR
2011-05-02,4137.75,4137.97,4108.77,4108.77,73176632,EUR
2011-05-03,4105.35,4107.76,4070.69,4096.84,123666632,EUR
2011-05-04,4089.64,4116.66,4032.22,4043.13,174613808,EUR
2011-05-05,4039.1,4052.23,3981.19,4004.87,158508032,EUR
2011-05-06,4008.43,4064.5,3991.53,4058.01,198353296,EUR
2011-05-09,4037.91,4058.03,3993.67,4007.26,156322240,EUR
2011-05-10,4011.33,4072.16,4006.94,4052.51,135958048,EUR
2011-05-11,4062.43,4076.66,4047.82,4058.08,124748200,EUR
2011-05-12,4015.8,4025.14,3986.93,4023.29,137773664,EUR
2011-05-13,4046.22,4067.59,4011.44,4018.85,131363408,EUR
2011-05-16,3975.38,3998.37,3955.93,3989.82,132068840,EUR
2011-05-17,3973.12,4003.56,3941.58,3941.58,147591808,EUR
2011-05-18,3976.79,3990.7,3956.22,3978.0,116214616,EUR
2011-05-19,4001.32,4046.07,3978.18,4027.74,138843024,EUR
2011-05-20,4023.09,4050.57,3983.13,3990.85,142433904,EUR
2011-05-23,3934.36,3937.01,3903.9,3906.98,147678944,EUR
2011-05-24,3915.11,3934.52,3907.16,3916.88,114450176,EUR
2011-05-25,3889.72,3937.54,3884.55,3928.99,125187392,EUR
2011-05-26,3937.05,3949.17,3904.06,3917.22,118966768,EUR
2011-05-27,3958.6,3979.07,3940.86,3950.98,126730320,EUR
2011-05-30,3947.16,3963.28,3931.53,3942.53,45500224,EUR
2011-05-31,3967.63,4015.25,3959.91,4006.94,158365872,EUR
2011-06-01,4014.84,4015.85,3956.07,3964.81,142249392,EUR
2011-06-02,3930.59,3937.0,3889.87,3889.87,115807376,EUR
2011-06-03,3899.16,3905.59,3845.39,3890.68,121969656,EUR
2011-06-06,3875.63,3881.96,3851.83,3863.4,109191144,EUR
2011-06-07,3863.83,3889.97,3855.99,3871.92,104114160,EUR
2011-06-08,3857.65,3864.37,3826.07,3837.98,134131760,EUR
2011-06-09,3835.25,3884.73,3823.15,3878.65,125482552,EUR
2011-06-10,3865.74,3876.55,3798.88,3805.09,129841416,EUR
2011-06-13,3807.46,3828.23,3796.3,3807.61,71744792,EUR
2011-06-14,3830.79,3877.81,3829.91,3864.58,116978312,EUR
2011-06-15,3851.23,3858.64,3800.32,3806.85,134403472,EUR
2011-06-16,3775.38,3795.48,3743.97,3792.31,190406944,EUR
2011-06-17,3774.55,3843.45,3742.31,3823.74,234691040,EUR
2011-06-20,3758.98,3806.67,3755.29,3799.66,111639048,EUR
2011-06-21,3820.05,3879.44,3820.05,3877.07,121993776,EUR
2011-06-22,3875.11,3885.23,3853.89,3871.37,110901064,EUR
2011-06-23,3852.48,3857.89,3774.27,3787.79,149658368,EUR
2011-06-24,3838.5,3867.13,3775.35,3784.8,165306272,EUR
2011-06-27,3775.75,3803.29,3769.61,3796.55,105267416,EUR
2011-06-28,3810.51,3867.9,3806.35,3851.89,141402048,EUR
2011-06-29,3875.8,3935.94,3868.92,3924.23,149301824,EUR
2011-06-30,3937.26,3982.42,3926.28,3982.21,135571712,EUR
2011-07-01,3981.96,4023.59,3967.46,4007.35,128423184,EUR
2011-07-04,4010.37,4010.37,3996.58,4003.11,88647960,EUR
2011-07-05,3997.48,3998.83,3973.68,3978.83,224301536,EUR
2011-07-06,3981.38,3981.9,3941.65,3961.34,164595440,EUR
2011-07-07,3981.79,4020.33,3960.24,3979.96,159199744,EUR
2011-07-08,3995.43,3999.45,3912.77,3913.55,181067088,EUR
2011-07-11,3878.6,3890.07,3789.85,3807.51,202009088,EUR
2011-07-12,3742.2,3786.54,3717.58,3774.12,253102048,EUR
2011-07-13,3755.51,3800.87,3748.48,3793.27,158020864,EUR
2011-07-14,3754.57,3782.05,3743.89,3751.23,129300056,EUR
2011-07-15,3730.5,3748.05,3706.82,3726.59,154508320,EUR
2011-07-18,3697.54,3698.96,3645.79,3650.71,155673504,EUR
2011-07-19,3671.13,3705.15,3664.68,3694.95,144050064,EUR
